일시,선량률(nSv/h),장비온도(℃),전광판온도(℃),습도,배터리 잔량
2022-12-08 13:01:22,113,17,23,33,100
2022-12-08 13:06:22,114,18,23,33,100
2022-12-08 13:11:22,112,18,24,31,100
2022-12-08 13:16:22,114,18,24,31,100
2022-12-08 13:21:22,115,19,25,30,100
2022-12-08 13:26:22,116,17,23,30,100
2022-12-08 13:31:22,118,19,25,28,100
2022-12-08 13:36:22,117,19,25,28,100
2022-12-08 13:41:22,112,19,25,27,100
2022-12-08 13:46:22,110,18,23,27,100
2022-12-08 13:51:22,112,18,24,27,100
2022-12-08 13:56:22,111,19,24,25,100
2022-12-08 14:01:22,111,19,25,25,100
2022-12-08 14:06:22,112,19,25,25,100
2022-12-08 14:11:22,112,18,24,25,100
2022-12-08 14:16:22,115,19,24,26,100
2022-12-08 14:21:22,114,20,26,25,100
2022-12-08 14:26:22,116,20,25,25,100
2022-12-08 14:31:22,113,19,24,25,100
2022-12-08 14:36:22,111,19,24,28,100
2022-12-08 14:41:22,112,19,24,27,100
2022-12-08 14:46:22,113,20,25,25,100
2022-12-08 14:51:22,112,19,24,26,100
2022-12-08 14:56:22,112,19,24,27,100
2022-12-08 15:01:22,113,19,24,27,100
2022-12-08 15:06:22,114,19,24,28,100
2022-12-08 15:11:22,114,18,24,28,100
2022-12-08 15:16:22,115,18,23,28,100
2022-12-08 15:21:22,116,17,22,29,100
2022-12-08 15:26:22,116,17,22,30,100
2022-12-08 15:31:22,112,17,23,31,100
2022-12-08 15:36:22,112,17,23,28,100
2022-12-08 15:41:22,113,16,22,27,100
2022-12-08 15:46:22,112,16,22,26,100
2022-12-08 15:51:22,113,16,22,25,100
2022-12-08 15:56:22,112,15,21,26,100
2022-12-08 16:01:22,110,15,21,26,100
2022-12-08 16:06:22,114,15,21,26,100
2022-12-08 16:11:22,117,15,21,27,100
2022-12-08 16:16:22,116,15,20,26,100
2022-12-08 16:21:22,117,14,19,24,100
2022-12-08 16:26:22,112,14,19,25,100
2022-12-08 16:31:22,112,14,20,26,100
2022-12-08 16:36:22,112,14,19,26,100
2022-12-08 16:41:22,113,14,19,27,100
2022-12-08 16:46:22,112,14,19,27,100
2022-12-08 16:51:22,114,14,20,28,100
2022-12-08 16:56:22,112,14,19,28,100
2022-12-08 17:01:22,115,14,20,29,100
2022-12-08 17:06:22,115,13,19,29,100
2022-12-08 17:11:22,118,13,19,29,100
2022-12-08 17:16:22,116,13,19,30,100
2022-12-08 17:21:22,112,13,18,31,100
2022-12-08 17:26:22,112,13,19,31,100
2022-12-08 17:31:22,112,13,18,32,100
2022-12-08 17:36:22,113,13,18,33,100
2022-12-08 17:41:22,114,13,18,33,100
2022-12-08 17:46:22,113,13,18,34,100
2022-12-08 17:51:22,114,12,17,36,100
2022-12-08 17:56:22,116,12,18,36,100
2022-12-08 18:01:22,118,12,17,35,100
2022-12-08 18:06:22,119,12,17,36,100
2022-12-08 18:11:22,120,12,17,39,100
2022-12-08 18:16:22,116,12,17,40,100
2022-12-08 18:21:22,116,12,18,40,100
2022-12-08 18:26:22,113,12,17,40,100
2022-12-08 18:31:22,115,12,17,39,100
2022-12-08 18:36:22,114,12,18,39,100
2022-12-08 18:41:22,116,11,16,40,100
2022-12-08 18:46:22,115,11,16,41,100
2022-12-08 18:51:22,114,11,17,43,100
2022-12-08 18:56:22,118,10,15,43,100
2022-12-08 19:01:22,118,10,15,43,100
2022-12-08 19:06:22,115,10,16,44,100
2022-12-08 19:11:22,114,10,16,44,100
2022-12-08 19:16:22,113,10,15,45,100
2022-12-08 19:21:22,113,10,16,45,100
2022-12-08 19:26:22,111,10,15,46,100
2022-12-08 19:31:22,113,10,15,46,100
2022-12-08 19:36:22,114,10,16,47,100
2022-12-08 19:41:22,112,10,16,46,100
2022-12-08 19:46:22,115,10,15,47,100
2022-12-08 19:51:22,117,10,16,46,100
2022-12-08 19:56:22,116,10,15,47,100
2022-12-08 20:01:22,118,9,14,49,100
2022-12-08 20:06:22,118,9,14,49,100
2022-12-08 20:11:22,114,9,14,48,100
2022-12-08 20:16:22,112,9,14,49,100
2022-12-08 20:21:22,112,9,14,49,100
2022-12-08 20:26:22,113,9,14,49,100
2022-12-08 20:31:22,117,9,15,48,100
2022-12-08 20:36:22,116,9,14,48,100
2022-12-08 20:41:22,113,9,14,49,100
2022-12-08 20:46:22,117,9,15,50,100
2022-12-08 20:51:22,124,9,15,50,100
2022-12-08 20:56:22,120,9,15,50,100
2022-12-08 21:01:22,115,9,14,49,100
2022-12-08 21:06:22,113,9,14,48,100
2022-12-08 21:11:22,114,9,15,50,100
2022-12-08 21:16:22,116,9,14,50,100
2022-12-08 21:21:22,115,9,14,50,100
2022-12-08 21:26:22,114,9,14,50,100
2022-12-08 21:31:22,116,9,15,52,100
2022-12-08 21:36:22,116,9,15,53,100
2022-12-08 21:41:22,118,9,15,52,100
2022-12-08 21:46:22,118,9,15,50,100
2022-12-08 21:51:22,119,9,14,50,100
2022-12-08 21:56:22,114,9,14,51,100
2022-12-08 22:01:22,117,9,14,52,100
2022-12-08 22:06:22,115,9,14,53,100
2022-12-08 22:11:22,116,8,14,54,100
2022-12-08 22:16:22,115,8,14,55,100
2022-12-08 22:21:22,112,8,13,55,100
2022-12-08 22:26:22,117,8,14,55,100
2022-12-08 22:31:22,115,8,14,56,100
2022-12-08 22:36:22,119,8,14,55,100
2022-12-08 22:41:22,121,7,13,56,100
2022-12-08 22:46:22,120,7,13,57,100
2022-12-08 22:51:22,117,7,12,58,100
2022-12-08 22:56:22,114,7,12,59,100
2022-12-08 23:01:22,114,7,12,57,100
2022-12-08 23:06:22,115,7,12,58,100
2022-12-08 23:11:22,116,7,13,59,100
2022-12-08 23:16:22,116,6,12,60,100
2022-12-08 23:21:22,114,6,12,61,100
2022-12-08 23:26:22,117,6,12,60,100
2022-12-08 23:31:22,118,6,12,60,100
2022-12-08 23:36:22,119,6,11,59,100
2022-12-08 23:41:22,122,6,12,58,100
2022-12-08 23:46:22,119,6,11,58,100
2022-12-08 23:51:22,117,5,10,60,100
2022-12-08 23:56:22,118,6,11,59,100
2022-12-09 00:01:22,118,5,11,60,100
2022-12-09 00:06:22,118,5,11,61,100
2022-12-09 00:11:22,118,5,11,62,100
2022-12-09 00:16:22,116,5,11,63,100
2022-12-09 00:21:22,118,5,10,64,100
2022-12-09 00:26:22,122,5,11,62,100
2022-12-09 00:31:22,123,4,10,63,100
2022-12-09 00:36:22,122,5,10,63,100
2022-12-09 00:41:22,117,5,11,63,100
2022-12-09 00:46:22,115,5,11,64,100
2022-12-09 00:51:22,117,5,10,64,100
2022-12-09 00:56:22,116,4,9,65,100
2022-12-09 01:01:22,120,4,9,66,100
2022-12-09 01:06:22,119,4,9,64,100
2022-12-09 01:11:22,118,4,9,66,100
2022-12-09 01:16:22,119,4,10,66,100
2022-12-09 01:21:22,121,4,10,66,100
2022-12-09 01:26:22,124,4,10,64,100
2022-12-09 01:31:22,123,4,10,65,100
2022-12-09 01:36:22,120,4,9,64,100
2022-12-09 01:41:22,118,4,10,64,100
2022-12-09 01:46:22,119,4,10,65,100
2022-12-09 01:51:22,117,4,9,66,100
2022-12-09 01:56:22,118,4,10,66,100
2022-12-09 02:01:22,117,4,9,65,100
2022-12-09 02:06:22,118,4,9,65,100
2022-12-09 02:11:22,117,3,8,65,100
2022-12-09 02:16:22,121,4,9,66,100
2022-12-09 02:21:22,122,4,9,66,100
2022-12-09 02:26:22,123,4,9,66,100
2022-12-09 02:31:22,118,3,8,67,100
2022-12-09 02:36:22,119,3,8,67,100
2022-12-09 02:41:22,117,3,8,67,100
2022-12-09 02:46:22,119,3,9,67,100
2022-12-09 02:51:22,118,3,9,67,100
2022-12-09 02:56:22,119,3,9,66,100
2022-12-09 03:01:22,118,3,9,66,100
2022-12-09 03:06:22,119,3,9,67,100
2022-12-09 03:11:22,122,3,9,68,100
2022-12-09 03:16:22,124,3,9,68,100
2022-12-09 03:21:22,123,3,9,68,100
2022-12-09 03:26:22,119,3,8,67,100
2022-12-09 03:31:22,119,3,9,67,100
2022-12-09 03:36:22,120,3,9,68,100
2022-12-09 03:41:22,119,3,8,68,100
2022-12-09 03:46:22,118,2,7,68,100
2022-12-09 03:51:22,119,3,8,67,100
2022-12-09 03:56:22,120,2,8,69,100
2022-12-09 04:01:22,119,3,9,68,100
2022-12-09 04:06:22,121,2,8,69,100
2022-12-09 04:11:22,124,3,8,68,100
2022-12-09 04:16:22,123,2,8,69,100
2022-12-09 04:21:22,125,3,9,68,100
2022-12-09 04:26:22,121,2,7,68,100
2022-12-09 04:31:22,121,2,8,68,100
2022-12-09 04:36:22,116,2,7,69,100
2022-12-09 04:41:22,120,2,7,68,100
2022-12-09 04:46:22,119,2,7,69,100
2022-12-09 04:51:22,119,2,7,68,100
2022-12-09 04:56:22,120,2,7,70,100
2022-12-09 05:01:22,122,2,8,70,100
2022-12-09 05:06:22,123,2,7,71,100
2022-12-09 05:11:22,124,2,7,71,100
2022-12-09 05:16:22,123,2,7,70,100
2022-12-09 05:21:22,119,3,9,68,100
2022-12-09 05:26:22,121,2,8,69,100
2022-12-09 05:31:22,118,3,8,68,100
2022-12-09 05:36:22,120,3,9,68,100
2022-12-09 05:41:22,122,3,8,67,100
2022-12-09 05:46:22,117,3,9,66,100
2022-12-09 05:51:22,119,3,9,66,100
2022-12-09 05:56:22,122,3,9,67,100
2022-12-09 06:01:22,125,3,9,66,100
2022-12-09 06:06:22,123,3,8,67,100
2022-12-09 06:11:22,122,3,9,66,100
2022-12-09 06:16:22,119,3,8,67,100
2022-12-09 06:21:22,119,3,9,66,100
2022-12-09 06:26:23,123,3,9,67,100
2022-12-09 06:31:22,120,3,9,66,100
2022-12-09 06:36:22,119,4,9,65,100
2022-12-09 06:41:22,122,4,9,66,100
2022-12-09 06:46:22,121,4,9,66,100
2022-12-09 06:51:22,124,4,10,66,100
2022-12-09 06:56:22,123,4,9,66,100
2022-12-09 07:01:22,125,4,9,65,100
2022-12-09 07:06:22,121,4,10,65,100
2022-12-09 07:11:22,121,4,10,65,100
2022-12-09 07:16:22,120,4,10,66,100
2022-12-09 07:21:22,121,4,9,64,100
2022-12-09 07:26:22,118,4,9,65,100
2022-12-09 07:31:22,121,4,10,62,100
2022-12-09 07:36:22,118,4,9,61,100
2022-12-09 07:41:22,118,4,9,63,100
2022-12-09 07:46:22,121,4,10,63,100
2022-12-09 07:51:22,122,5,10,63,100
2022-12-09 07:56:22,126,4,10,62,100
2022-12-09 08:01:22,121,4,9,64,100
2022-12-09 08:06:22,123,5,11,64,100
2022-12-09 08:11:22,124,5,11,63,100
2022-12-09 08:16:22,118,5,10,63,100
2022-12-09 08:21:22,121,5,10,62,100
2022-12-09 08:26:22,122,5,10,62,100
2022-12-09 08:31:22,121,5,11,61,100
2022-12-09 08:36:22,120,5,10,62,100
2022-12-09 08:41:22,122,5,11,61,100
2022-12-09 08:46:22,122,5,10,62,100
2022-12-09 08:51:22,124,5,11,63,100
2022-12-09 08:56:22,120,5,11,62,100
2022-12-09 09:01:22,117,5,11,62,100
2022-12-09 09:06:22,120,6,12,62,100
2022-12-09 09:11:22,117,6,11,62,100
2022-12-09 09:16:22,119,6,11,61,100
2022-12-09 09:21:22,119,6,12,60,100
2022-12-09 09:26:22,115,6,11,58,100
2022-12-09 09:31:22,119,7,13,59,100
2022-12-09 09:36:22,120,6,12,58,100
2022-12-09 09:41:22,121,7,12,56,100
2022-12-09 09:46:22,124,7,12,57,100
2022-12-09 09:51:22,119,7,13,56,100
2022-12-09 09:56:22,116,7,12,56,100
2022-12-09 10:01:22,117,8,14,55,100
2022-12-09 10:06:22,117,8,14,54,100
2022-12-09 10:11:22,116,8,13,55,100
2022-12-09 10:16:22,117,8,14,54,100
2022-12-09 10:21:22,119,8,13,54,100
2022-12-09 10:26:22,115,8,13,53,100
2022-12-09 10:31:22,116,9,14,51,100
2022-12-09 10:36:22,121,9,15,50,100
2022-12-09 10:41:22,120,10,16,48,100
2022-12-09 10:46:22,119,10,15,47,100
2022-12-09 10:51:22,115,11,16,46,100
2022-12-09 10:56:22,118,11,16,41,100
2022-12-09 11:01:22,114,11,17,41,100
2022-12-09 11:06:22,115,12,17,40,100
2022-12-09 11:11:22,116,12,17,38,100
2022-12-09 11:16:22,116,12,17,37,100
2022-12-09 11:21:22,115,12,17,38,100
2022-12-09 11:26:22,115,12,17,39,100
2022-12-09 11:31:22,119,13,18,40,100
2022-12-09 11:36:22,120,13,18,39,100
2022-12-09 11:41:22,120,14,19,38,100
2022-12-09 11:46:22,116,14,20,36,100
2022-12-09 11:51:22,118,14,19,35,100
2022-12-09 11:56:22,114,14,19,34,100
2022-12-09 12:01:22,118,15,20,35,100
2022-12-09 12:06:22,119,15,20,35,100
2022-12-09 12:11:22,114,15,21,36,100
2022-12-09 12:16:22,117,16,21,36,100
2022-12-09 12:21:22,117,16,22,35,100
2022-12-09 12:26:22,121,16,21,35,100
2022-12-09 12:31:22,119,16,21,34,100
2022-12-09 12:36:22,121,15,20,34,100
2022-12-09 12:41:22,115,16,21,34,100
2022-12-09 12:46:22,114,16,21,34,100
2022-12-09 12:51:22,116,16,21,33,100
2022-12-09 12:56:22,117,16,22,33,100
2022-12-09 13:01:22,111,16,21,32,100
2022-12-09 13:06:22,115,16,21,32,100
2022-12-09 13:11:22,114,17,22,31,100
2022-12-09 13:16:22,115,17,22,32,100
2022-12-09 13:21:22,120,17,23,34,100
2022-12-09 13:26:22,121,17,22,32,100
2022-12-09 13:31:22,115,18,24,33,100
2022-12-09 13:36:22,114,18,24,31,100
2022-12-09 13:41:22,111,18,23,32,100
2022-12-09 13:46:22,114,18,24,31,100
2022-12-09 13:51:22,114,18,23,32,100
2022-12-09 13:56:22,116,18,24,33,100
2022-12-09 14:01:22,115,18,24,34,100
2022-12-09 14:06:22,115,17,23,37,100
2022-12-09 14:11:22,115,17,23,35,100
2022-12-09 14:16:22,115,18,23,35,100
2022-12-09 14:21:22,118,17,22,36,100
2022-12-09 14:26:22,115,17,22,36,100
2022-12-09 14:31:22,112,18,24,36,100
2022-12-09 14:36:22,113,18,23,36,100
2022-12-09 14:41:22,113,18,24,37,100
2022-12-09 14:46:22,114,17,23,37,100
2022-12-09 14:51:22,113,17,23,36,100
2022-12-09 14:56:22,112,17,23,37,100
2022-12-09 15:01:22,113,17,23,38,100
2022-12-09 15:06:22,114,17,23,38,100
2022-12-09 15:11:22,115,17,22,39,100
2022-12-09 15:16:22,119,16,22,40,100
2022-12-09 15:21:22,118,16,22,42,100
2022-12-09 15:26:22,113,16,22,42,100
2022-12-09 15:31:22,112,16,21,43,100
2022-12-09 15:36:22,113,16,22,43,100
2022-12-09 15:41:22,113,16,22,44,100
2022-12-09 15:46:22,114,15,20,45,100
2022-12-09 15:51:22,112,15,21,45,100
2022-12-09 15:56:22,114,15,21,46,100
2022-12-09 16:01:22,115,15,21,46,100
2022-12-09 16:06:22,117,15,20,46,100
2022-12-09 16:11:22,122,15,20,46,100
2022-12-09 16:16:22,119,15,20,46,100
2022-12-09 16:21:22,114,15,20,46,100
2022-12-09 16:26:22,113,15,21,46,100
2022-12-09 16:31:22,114,15,21,46,100
2022-12-09 16:36:22,114,15,21,46,100
2022-12-09 16:41:22,113,15,21,46,100
2022-12-09 16:46:22,115,15,21,46,100
2022-12-09 16:51:22,115,15,20,46,100
2022-12-09 16:56:22,115,14,19,47,100
2022-12-09 17:01:22,117,14,19,47,100
2022-12-09 17:06:22,121,14,20,48,100
2022-12-09 17:11:22,115,14,19,48,100
2022-12-09 17:16:22,113,14,19,49,100
2022-12-09 17:21:22,115,14,20,49,100
2022-12-09 17:26:22,115,14,20,49,100
2022-12-09 17:31:22,117,14,20,50,100
2022-12-09 17:36:22,115,14,19,51,100
2022-12-09 17:41:22,114,14,19,51,100
2022-12-09 17:46:22,115,13,18,52,100
2022-12-09 17:51:22,114,13,19,53,100
2022-12-09 17:56:22,118,13,19,53,100
2022-12-09 18:01:22,120,13,18,53,100
2022-12-09 18:06:22,118,13,19,53,100
2022-12-09 18:11:22,115,12,18,55,100
2022-12-09 18:16:22,116,12,18,56,100
2022-12-09 18:21:22,115,12,18,57,100
2022-12-09 18:26:22,116,11,17,59,100
2022-12-09 18:31:22,117,11,17,59,100
2022-12-09 18:36:22,115,11,16,59,100
2022-12-09 18:41:22,115,11,17,60,100
2022-12-09 18:46:22,115,11,17,60,100
2022-12-09 18:51:22,121,10,16,61,100
2022-12-09 18:56:22,119,10,15,62,100
2022-12-09 19:01:22,121,10,16,61,100
2022-12-09 19:06:22,120,10,16,63,100
2022-12-09 19:11:22,119,10,16,63,100
2022-12-09 19:16:22,115,10,16,63,100
2022-12-09 19:21:22,114,9,14,64,100
2022-12-09 19:26:22,115,9,14,64,100
2022-12-09 19:31:22,118,9,14,64,100
2022-12-09 19:36:22,117,9,14,64,100
2022-12-09 19:41:22,118,9,15,65,100
2022-12-09 19:46:22,118,9,14,65,100
2022-12-09 19:51:22,119,9,15,65,100
2022-12-09 19:56:22,122,9,14,66,100
2022-12-09 20:01:22,121,9,14,65,100
2022-12-09 20:06:22,118,8,13,66,100
2022-12-09 20:11:22,116,8,14,67,100
2022-12-09 20:16:22,119,8,13,67,100
2022-12-09 20:21:22,117,8,13,67,100
2022-12-09 20:26:22,119,8,14,67,100
2022-12-09 20:31:22,116,8,14,67,100
2022-12-09 20:36:22,119,8,14,67,100
2022-12-09 20:41:22,123,8,14,68,100
2022-12-09 20:46:22,124,8,13,67,100
2022-12-09 20:51:22,123,8,14,68,100
2022-12-09 20:56:22,121,8,14,67,100
2022-12-09 21:01:22,115,8,13,68,100
2022-12-09 21:06:22,117,8,14,68,100
2022-12-09 21:11:22,118,8,13,68,100
2022-12-09 21:16:22,118,7,13,68,100
2022-12-09 21:21:22,119,8,14,68,100
2022-12-09 21:26:22,121,7,13,69,100
2022-12-09 21:31:22,120,7,12,69,100
2022-12-09 21:36:22,124,7,13,71,100
2022-12-09 21:41:22,123,7,12,69,100
2022-12-09 21:46:22,123,7,13,69,100
2022-12-09 21:51:22,121,7,12,70,100
2022-12-09 21:56:22,119,6,11,71,100
2022-12-09 22:01:22,118,7,12,70,100
2022-12-09 22:06:22,119,7,13,70,100
2022-12-09 22:11:22,119,6,12,71,100
2022-12-09 22:16:22,120,7,13,71,100
2022-12-09 22:21:22,121,6,12,71,100
2022-12-09 22:26:22,121,6,11,73,100
2022-12-09 22:31:22,120,6,12,71,100
2022-12-09 22:36:22,122,6,12,72,100
2022-12-09 22:41:22,126,6,11,72,100
2022-12-09 22:46:22,124,6,12,72,100
2022-12-09 22:51:22,120,6,11,73,100
2022-12-09 22:56:22,120,6,12,74,100
2022-12-09 23:01:22,119,6,12,73,100
2022-12-09 23:06:22,118,6,11,73,100
2022-12-09 23:11:22,121,6,11,73,100
2022-12-09 23:16:22,120,6,12,72,100
2022-12-09 23:21:22,118,6,12,73,100
2022-12-09 23:26:22,121,6,11,73,100
2022-12-09 23:31:22,124,6,12,74,100
2022-12-09 23:36:22,125,6,11,73,100
2022-12-09 23:41:22,121,5,11,75,100
2022-12-09 23:46:22,120,5,10,74,100
2022-12-09 23:51:22,120,5,10,75,100
2022-12-09 23:56:22,119,5,11,75,100
2022-12-10 00:01:22,120,5,10,76,100
2022-12-10 00:06:22,122,5,11,75,100
2022-12-10 00:11:22,120,5,10,76,100
2022-12-10 00:16:22,121,5,10,75,100
2022-12-10 00:21:22,124,5,10,75,100
2022-12-10 00:26:22,126,5,11,75,100
2022-12-10 00:31:22,126,4,10,75,100
2022-12-10 00:36:22,122,4,9,74,100
2022-12-10 00:41:22,121,4,9,74,100
2022-12-10 00:46:22,120,4,9,75,100
2022-12-10 00:51:22,122,4,10,75,100
2022-12-10 00:56:22,120,4,9,75,100
2022-12-10 01:01:22,120,4,10,76,100
2022-12-10 01:06:22,122,4,10,75,100
2022-12-10 01:11:22,122,4,10,76,100
2022-12-10 01:16:22,125,4,9,75,100
2022-12-10 01:21:22,125,4,9,76,100
2022-12-10 01:26:22,127,4,10,76,100
2022-12-10 01:31:22,124,4,9,76,100
2022-12-10 01:36:22,121,4,10,75,100
2022-12-10 01:41:22,119,4,9,75,100
2022-12-10 01:46:22,117,4,9,76,100
2022-12-10 01:51:22,119,4,9,76,100
2022-12-10 01:56:22,118,4,10,75,100
2022-12-10 02:01:22,119,4,9,76,100
2022-12-10 02:06:22,119,4,10,76,100
2022-12-10 02:11:22,120,4,10,76,100
2022-12-10 02:16:23,124,4,10,76,100
2022-12-10 02:21:22,125,4,9,76,100
2022-12-10 02:26:22,121,4,10,76,100
2022-12-10 02:31:22,117,4,9,75,100
2022-12-10 02:36:22,119,4,9,74,100
2022-12-10 02:41:22,117,4,9,74,100
2022-12-10 02:46:22,118,4,9,75,100
2022-12-10 02:51:22,117,4,9,75,100
2022-12-10 02:56:22,118,4,9,74,100
2022-12-10 03:01:22,118,3,9,75,100
2022-12-10 03:06:22,120,3,8,76,100
2022-12-10 03:11:22,122,3,8,76,100
2022-12-10 03:16:22,121,3,8,77,100
2022-12-10 03:21:22,120,3,8,76,100
2022-12-10 03:26:22,120,3,8,76,100
2022-12-10 03:31:22,120,3,8,76,100
2022-12-10 03:36:22,119,3,9,75,100
2022-12-10 03:41:22,119,3,8,76,100
2022-12-10 03:46:22,119,3,8,75,100
2022-12-10 03:51:22,121,3,9,75,100
2022-12-10 03:56:22,122,3,8,75,100
2022-12-10 04:01:22,118,3,8,77,100
2022-12-10 04:06:22,125,3,8,75,100
2022-12-10 04:11:22,122,3,8,76,100
2022-12-10 04:16:22,124,3,9,75,100
2022-12-10 04:21:22,118,3,8,74,100
2022-12-10 04:26:22,121,3,8,76,100
2022-12-10 04:31:22,120,3,9,75,100
2022-12-10 04:36:22,117,3,8,75,100
2022-12-10 04:41:22,119,3,9,75,100
2022-12-10 04:46:22,118,3,8,74,100
2022-12-10 04:51:22,121,2,7,76,100
2022-12-10 04:56:22,120,2,8,75,100
2022-12-10 05:01:22,124,2,7,75,100
2022-12-10 05:06:22,122,2,8,76,100
2022-12-10 05:11:22,124,3,8,74,100
2022-12-10 05:16:22,120,2,8,77,100
2022-12-10 05:21:22,119,3,9,75,100
2022-12-10 05:26:22,117,2,7,76,100
2022-12-10 05:31:22,121,2,7,76,100
2022-12-10 05:36:22,120,2,8,76,100
2022-12-10 05:41:22,121,2,7,75,100
2022-12-10 05:46:22,119,2,8,76,100
2022-12-10 05:51:22,122,2,8,77,100
2022-12-10 05:56:22,123,2,8,76,100
2022-12-10 06:01:22,122,2,8,77,100
2022-12-10 06:06:22,125,2,7,78,100
2022-12-10 06:11:22,120,2,8,78,100
2022-12-10 06:16:22,120,2,8,79,100
2022-12-10 06:21:22,117,2,7,78,100
2022-12-10 06:26:22,122,2,7,80,100
2022-12-10 06:31:22,120,2,8,79,100
2022-12-10 06:36:22,122,2,7,79,100
2022-12-10 06:41:22,121,2,7,80,100
2022-12-10 06:46:22,121,2,8,79,100
2022-12-10 06:51:22,125,2,8,79,100
2022-12-10 06:56:22,124,2,8,79,100
2022-12-10 07:01:22,122,2,7,79,100
2022-12-10 07:06:22,118,2,7,79,100
2022-12-10 07:11:22,119,3,8,79,100
2022-12-10 07:16:22,117,3,9,78,100
2022-12-10 07:21:22,119,2,7,79,100
2022-12-10 07:26:22,118,3,9,77,100
2022-12-10 07:31:22,122,3,9,76,100
2022-12-10 07:36:22,120,3,8,75,100
2022-12-10 07:41:22,119,2,7,75,100
2022-12-10 07:46:22,125,2,8,77,100
2022-12-10 07:51:22,124,2,8,78,100
2022-12-10 07:56:22,122,3,9,75,100
2022-12-10 08:01:22,123,3,9,75,100
2022-12-10 08:06:22,121,3,8,75,100
2022-12-10 08:11:22,119,3,8,75,100
2022-12-10 08:16:22,119,3,8,76,100
2022-12-10 08:21:22,122,3,8,76,100
2022-12-10 08:26:22,119,3,8,76,100
2022-12-10 08:31:22,119,3,8,75,100
2022-12-10 08:36:22,121,3,8,76,100
2022-12-10 08:41:22,122,3,8,77,100
2022-12-10 08:46:22,123,3,9,77,100
2022-12-10 08:51:22,123,3,9,76,100
2022-12-10 08:56:22,120,3,9,77,100
2022-12-10 09:01:22,119,3,8,76,100
2022-12-10 09:06:22,117,4,9,76,100
2022-12-10 09:11:22,122,4,9,75,100
2022-12-10 09:16:22,118,4,10,74,100
2022-12-10 09:21:22,119,4,9,74,100
2022-12-10 09:26:22,119,4,10,75,100
2022-12-10 09:31:22,119,4,10,74,100
2022-12-10 09:36:22,123,4,10,74,100
2022-12-10 09:41:22,123,4,9,73,100
2022-12-10 09:46:22,123,4,10,74,100
2022-12-10 09:51:22,121,4,9,74,100
2022-12-10 09:56:22,120,5,10,72,100
2022-12-10 10:01:22,118,5,10,72,100
2022-12-10 10:06:22,115,5,10,71,100
2022-12-10 10:11:22,116,5,11,71,100
2022-12-10 10:16:22,117,5,11,70,100
2022-12-10 10:21:22,115,6,11,69,100
2022-12-10 10:26:22,116,6,11,68,100
2022-12-10 10:31:22,123,6,11,68,100
2022-12-10 10:36:22,121,6,11,68,100
2022-12-10 10:41:22,122,7,12,67,100
2022-12-10 10:46:22,117,7,13,68,100
2022-12-10 10:51:22,117,7,12,67,100
2022-12-10 10:56:22,116,7,12,68,100
2022-12-10 11:01:22,116,7,13,66,100
2022-12-10 11:06:22,118,7,13,65,100
2022-12-10 11:11:22,117,8,14,65,100
2022-12-10 11:16:22,117,8,13,64,100
2022-12-10 11:21:22,117,9,14,63,100
2022-12-10 11:26:22,121,9,15,61,100
2022-12-10 11:31:22,119,9,14,56,100
2022-12-10 11:36:22,118,9,15,54,100
2022-12-10 11:41:22,117,9,14,51,100
2022-12-10 11:46:22,116,10,16,51,100
2022-12-10 11:51:22,114,9,14,51,100
2022-12-10 11:56:22,116,9,14,51,100
2022-12-10 12:01:22,116,10,15,50,100
2022-12-10 12:06:22,114,10,16,50,100
2022-12-10 12:11:22,115,10,16,49,100
2022-12-10 12:16:22,115,10,16,52,100
2022-12-10 12:21:22,120,10,16,50,100
2022-12-10 12:26:22,119,10,15,51,100
2022-12-10 12:31:22,121,10,15,51,100
2022-12-10 12:36:22,122,10,15,47,100
2022-12-10 12:41:22,117,10,15,46,100
2022-12-10 12:46:22,117,10,15,45,100
2022-12-10 12:51:22,118,11,17,44,100
2022-12-10 12:56:22,117,11,16,43,100
2022-12-10 13:01:22,116,11,16,43,100
2022-12-10 13:06:22,116,11,16,43,100
2022-12-10 13:11:22,120,11,17,41,100
2022-12-10 13:16:22,121,11,16,40,100
2022-12-10 13:21:22,122,11,16,40,100
2022-12-10 13:26:22,121,11,17,38,100
2022-12-10 13:31:22,119,11,17,37,100
2022-12-10 13:36:22,120,11,16,36,100
2022-12-10 13:41:22,116,11,16,36,100
2022-12-10 13:46:22,118,11,16,36,100
2022-12-10 13:51:22,117,11,16,34,100
2022-12-10 13:56:22,120,11,17,35,100
2022-12-10 14:01:22,119,11,16,35,100
2022-12-10 14:06:22,119,11,17,34,100
2022-12-10 14:11:22,124,11,16,34,100
2022-12-10 14:16:22,123,11,16,32,100
2022-12-10 14:21:22,122,11,16,31,100
2022-12-10 14:26:22,120,11,16,32,100
2022-12-10 14:31:22,120,11,17,31,100
2022-12-10 14:36:22,118,11,17,32,100
2022-12-10 14:41:22,118,11,17,33,100
2022-12-10 14:46:22,120,11,17,31,100
2022-12-10 14:51:22,118,11,16,31,100
2022-12-10 14:56:22,119,11,17,29,100
2022-12-10 15:01:22,118,11,17,29,100
2022-12-10 15:06:22,121,11,16,31,100
2022-12-10 15:11:22,123,11,17,32,100
2022-12-10 15:16:22,124,11,17,34,100
2022-12-10 15:21:22,118,11,17,35,100
2022-12-10 15:26:22,118,10,15,35,100
